tick,hour_of_week,tick_Wh,sleep_nodes,alive_capacity_fraction
1503,125,1051.6416666666667,42,0.44260204081632654
1504,125,1051.6416666666667,42,0.44260204081632654
1505,125,1051.6416666666667,42,0.44260204081632654
1506,125,1051.6416666666667,42,0.44260204081632654
1507,125,1051.6416666666667,42,0.44260204081632654
1508,125,1051.6416666666667,42,0.44260204081632654
1509,125,1051.6416666666667,42,0.44260204081632654
1510,125,1051.6416666666667,42,0.44260204081632654
1511,125,1051.6416666666667,42,0.44260204081632654
1512,126,1051.6416666666667,42,0.44260204081632654
1513,126,1051.6416666666667,42,0.44260204081632654
1514,126,1051.6416666666667,42,0.44260204081632654
1515,126,1051.6416666666667,42,0.44260204081632654
1516,126,1051.6416666666667,42,0.44260204081632654
1517,126,1051.6416666666667,42,0.44260204081632654
1518,126,1051.6416666666667,42,0.44260204081632654
1519,126,1051.6416666666667,42,0.44260204081632654
1520,126,1051.6416666666667,42,0.44260204081632654
1521,126,1051.6416666666667,42,0.44260204081632654
1522,126,1051.6416666666667,42,0.44260204081632654
1523,126,1051.6416666666667,42,0.44260204081632654
1524,127,1051.6416666666667,42,0.44260204081632654
1525,127,1051.6416666666667,42,0.44260204081632654
1526,127,1051.6416666666667,42,0.44260204081632654
1527,127,1051.6416666666667,42,0.44260204081632654
1528,127,1051.6416666666667,42,0.44260204081632654
1529,127,1051.6416666666667,42,0.44260204081632654
1530,127,1051.6416666666667,42,0.44260204081632654
1531,127,1051.6416666666667,42,0.44260204081632654
1532,127,1051.6416666666667,42,0.44260204081632654
1533,127,1051.6416666666667,42,0.44260204081632654
1534,127,1051.6416666666667,42,0.44260204081632654
1535,127,1051.6416666666667,42,0.44260204081632654
1536,128,1051.6416666666667,42,0.44260204081632654
1537,128,1051.6416666666667,42,0.44260204081632654
1538,128,1051.6416666666667,42,0.44260204081632654
1539,128,1051.6416666666667,42,0.44260204081632654
1540,128,1051.6416666666667,42,0.44260204081632654
1541,128,1051.6416666666667,42,0.44260204081632654
1542,128,1051.6416666666667,42,0.44260204081632654
1543,128,1051.6416666666667,42,0.44260204081632654
1544,128,1051.6416666666667,42,0.44260204081632654
1545,128,1051.6416666666667,42,0.44260204081632654
1546,128,1051.6416666666667,42,0.44260204081632654
1547,128,1051.6416666666667,42,0.44260204081632654
1548,129,1766.7874250278078,0,1.0
1549,129,1766.8488397100891,0,1.0
1550,129,1766.9054661266805,0,1.0
1551,129,1786.3788533838988,0,1.0
1552,129,1786.6274257635919,0,1.0
1553,129,1786.836726120436,0,1.0
1554,129,1786.781444548,0,1.0
1555,129,1786.2064550682248,0,1.0
1556,129,1787.375092789609,0,1.0
1557,129,1786.3493991635542,0,1.0
1558,129,1786.5555445383627,0,1.0
1559,129,1786.67891130502,0,1.0
1560,130,1786.2807965796387,0,1.0
1561,130,1786.4870887270392,0,1.0
1562,130,1786.7306121018194,0,1.0
1563,130,1786.8756545666652,0,1.0
1564,130,1786.6510565334634,0,1.0
1565,130,1786.22310047425,0,1.0
1566,130,1786.2722482336249,0,1.0
1567,130,1786.3663056846153,0,1.0
1568,130,1786.0470957976177,0,1.0
1569,130,1787.2569516248698,0,1.0
1570,130,1786.7844052405608,0,1.0
1571,130,1786.1737487830437,0,1.0
1572,131,1787.0086766461527,0,1.0
1573,131,1786.6282474178172,0,1.0
1574,131,1787.0646479112015,0,1.0
1575,131,1786.132569495598,0,1.0
1576,131,1786.2711122625751,0,1.0
1577,131,1786.7492396027603,0,1.0
1578,131,1786.3115320751242,0,1.0
1579,131,1786.492043996593,0,1.0
1580,131,1786.6952427103581,0,1.0
1581,131,1786.989499029752,0,1.0
1582,131,1785.966308585612,0,1.0
1583,131,1786.7079264902136,0,1.0
1584,132,1786.8311352833393,0,1.0
1585,132,1786.5898684633405,0,1.0
1586,132,1786.5090133382855,0,1.0
1587,132,1786.6583828670582,0,1.0
1588,132,1786.5008310511062,0,1.0
1589,132,1786.5299255635148,0,1.0
1590,132,1786.7728526855258,0,1.0
1591,132,1786.3819197783178,0,1.0
1592,132,1786.277718821425,0,1.0
1593,132,1786.8212472205082,0,1.0
1594,132,1786.6573812899856,0,1.0
1595,132,1786.2398589964444,0,1.0
1596,133,1787.4950413802535,0,1.0
1597,133,1786.8112046805375,0,1.0
1598,133,1786.668171854029,0,1.0
1599,133,1786.6970538817418,0,1.0
1600,133,1786.3557334125198,0,1.0
1601,133,1786.272129825783,0,1.0
1602,133,1786.7347757466277,0,1.0
1603,133,1786.4915132965164,0,1.0
1604,133,1786.079008394061,0,1.0
1605,133,1786.9454546459021,0,1.0
1606,133,1786.597264377403,0,1.0
1607,133,1786.9254854119104,0,1.0
1608,134,1786.2108495290677,0,1.0
1609,134,1786.5397684717468,0,1.0
1610,134,1786.2921611437278,0,1.0
1611,134,1786.3484148940115,0,1.0
1612,134,1786.1370962585934,0,1.0
1613,134,1786.5034865511261,0,1.0
1614,134,1788.390720724617,0,1.0
1615,134,1786.6796695588514,0,1.0
1616,134,1787.4922335998713,0,1.0
1617,134,1787.5655109394029,0,1.0
1618,134,1786.7419118538123,0,1.0
1619,134,1787.7768869153208,0,1.0
1620,135,1786.6110261066024,0,1.0
1621,135,1786.2376879233293,0,1.0
1622,135,1786.619634811834,0,1.0
1623,135,1786.856144461959,0,1.0
1624,135,1786.137256359325,0,1.0
1625,135,1786.2779158763974,0,1.0
1626,135,1786.0430351312727,0,1.0
1627,135,1786.379664186105,0,1.0
1628,135,1786.7024654552472,0,1.0
1629,135,1786.9176593844552,0,1.0
1630,135,1786.5475868533415,0,1.0
1631,135,1786.024680433271,0,1.0
1632,136,1786.3870065173273,0,1.0
1633,136,1786.8219011811855,0,1.0
1634,136,1786.5188490542023,0,1.0
1635,136,1787.2736720312532,0,1.0
1636,136,1786.8015199262275,0,1.0
1637,136,1786.4930604839415,0,1.0
1638,136,1788.4809744585132,0,1.0
1639,136,1786.6648738069655,0,1.0
1640,136,1786.7550877662072,0,1.0
1641,136,1786.593551272354,0,1.0
1642,136,1787.080042370293,0,1.0
1643,136,1786.8123285052734,0,1.0
1644,137,1787.1722246564846,0,1.0
1645,137,1786.7375644244498,0,1.0
1646,137,1786.8424805346317,0,1.0
1647,137,1787.4233956902185,0,1.0
1648,137,1786.974593096303,0,1.0
1649,137,1786.693063421612,0,1.0
1650,137,1787.0571368378637,0,1.0
1651,137,1786.793622678313,0,1.0
1652,137,1786.660873300779,0,1.0
1653,137,1786.7776333462361,0,1.0
1654,137,1787.3468036593,0,1.0
1655,137,1787.2053922537302,0,1.0
1656,138,1787.6253603313237,0,1.0
1657,138,1788.8075716074395,0,1.0
1658,138,1787.8282492562398,0,1.0
1659,138,1788.649349146594,0,1.0
1660,138,1789.3737781141756,0,1.0
1661,138,1787.7729332555355,0,1.0
1662,138,1787.3661867407202,0,1.0
1663,138,1787.3902090880533,0,1.0
1664,138,1787.937736377171,0,1.0
1665,138,1787.7452448075042,0,1.0
1666,138,1787.684996678978,0,1.0
1667,138,1787.1840536165369,0,1.0
1668,139,1787.8487677613793,0,1.0
1669,139,1788.2601766150583,0,1.0
1670,139,1788.0767199551494,0,1.0
1671,139,1788.3814307939829,0,1.0
1672,139,1789.7545662545663,0,1.0
1673,139,1787.7847773532712,0,1.0
1674,139,1787.9396084053644,0,1.0
1675,139,1787.9126431926973,0,1.0
1676,139,1788.2285372924564,0,1.0
1677,139,1788.5825613266388,0,1.0
1678,139,1788.3638008573053,0,1.0
1679,139,1788.0993775628824,0,1.0
1680,140,1788.1801482187805,0,1.0
1681,140,1789.2032689447324,0,1.0
1682,140,1788.4175840777534,0,1.0
1683,140,1788.6965058087753,0,1.0
1684,140,1788.5987136413628,0,1.0
1685,140,1789.5105671605843,0,1.0
1686,140,1788.8151148433453,0,1.0
1687,140,1789.189791466546,0,1.0
1688,140,1789.178110490394,0,1.0
1689,140,1789.454944248878,0,1.0
1690,140,1788.3095167337992,0,1.0
1691,140,1788.2519568082143,0,1.0
1692,141,1788.823570900935,0,1.0
1693,141,1788.5875905392372,0,1.0
1694,141,1789.1437220734117,0,1.0
1695,141,1791.6477590477962,0,1.0
1696,141,1789.524646750834,0,1.0
1697,141,1788.5319892428654,0,1.0
1698,141,1788.3567302807319,0,1.0
1699,141,1789.485141423152,0,1.0
1700,141,1789.1071032552684,0,1.0
1701,141,1788.8521452390496,0,1.0
1702,141,1788.6914058405291,0,1.0
1703,141,1788.397169665025,0,1.0
1704,142,1788.7412995357374,0,1.0
1705,142,1788.7618925067784,0,1.0
1706,142,1790.2497070639279,0,1.0
1707,142,1788.2511307834368,0,1.0
1708,142,1788.8453285702894,0,1.0
1709,142,1789.0202528436562,0,1.0
1710,142,1789.0169002938592,0,1.0
1711,142,1789.315105079549,0,1.0
1712,142,1789.2853894617651,0,1.0
1713,142,1788.7265996090846,0,1.0
1714,142,1788.6878550102886,0,1.0
1715,142,1788.276518185083,0,1.0
1716,143,1788.7573089995244,0,1.0
1717,143,1788.82117234758,0,1.0
1718,143,1791.0375330130973,0,1.0
1719,143,1789.2158800661118,0,1.0
1720,143,1789.4489058702832,0,1.0
1721,143,1789.3355376952222,0,1.0
1722,143,1788.9978173857467,0,1.0
1723,143,1788.767590576874,0,1.0
1724,143,1788.2317458202108,0,1.0
1725,143,1789.444094719511,0,1.0
1726,143,1789.0811789972433,0,1.0
1727,143,1789.232880357513,0,1.0
1728,144,1786.3485268548056,0,1.0
1729,144,1786.0078337719528,0,1.0
1730,144,1786.6593911844986,0,1.0
1731,144,1786.152846426729,0,1.0
1732,144,1786.5812217112807,0,1.0
1733,144,1786.7634423619113,0,1.0
1734,144,1786.0549169246488,0,1.0
1735,144,1785.9724975114789,0,1.0
1736,144,1786.63833462005,0,1.0
1737,144,1786.627786570921,0,1.0
1738,144,1786.5530493342799,0,1.0
1739,144,1786.4148156878182,0,1.0
1740,145,1786.2488958212803,0,1.0
1741,145,1786.6705256289592,0,1.0
1742,145,1786.075468810674,0,1.0
1743,145,1786.6828054543648,0,1.0
1744,145,1787.098883678765,0,1.0
1745,145,1786.6587097887307,0,1.0
1746,145,1786.082765963965,0,1.0
1747,145,1786.6233927616381,0,1.0
1748,145,1786.2253260443676,0,1.0
1749,145,1786.8256318391964,0,1.0
1750,145,1786.3431164506464,0,1.0
1751,145,1786.5537472945812,0,1.0
1752,146,805.8166469304166,57,0.4060374149659864
1753,146,584.9749999999999,70,0.1875
1754,146,551.6416666666667,72,0.18154761904761904
1755,146,551.6416666666667,72,0.18154761904761904
1756,146,551.6416666666667,72,0.18154761904761904
1757,146,1018.3083333333334,44,0.42389455782312924
1758,146,1051.6416666666667,42,0.44260204081632654
1759,146,1051.6416666666667,42,0.44260204081632654
1760,146,1051.6416666666667,42,0.44260204081632654
1761,146,1051.6416666666667,42,0.44260204081632654
1762,146,1051.6416666666667,42,0.44260204081632654
1763,146,1051.6416666666667,42,0.44260204081632654
1764,147,1051.6416666666667,42,0.44260204081632654
1765,147,1051.6416666666667,42,0.44260204081632654
1766,147,1051.6416666666667,42,0.44260204081632654
1767,147,1051.6416666666667,42,0.44260204081632654
1768,147,1051.6416666666667,42,0.44260204081632654
1769,147,1051.6416666666667,42,0.44260204081632654
1770,147,1051.6416666666667,42,0.44260204081632654
1771,147,1051.6416666666667,42,0.44260204081632654
1772,147,1051.6416666666667,42,0.44260204081632654
1773,147,1051.6416666666667,42,0.44260204081632654
1774,147,1051.6416666666667,42,0.44260204081632654
1775,147,1051.6416666666667,42,0.44260204081632654
1776,148,1051.6416666666667,42,0.44260204081632654
1777,148,1051.6416666666667,42,0.44260204081632654
1778,148,1051.6416666666667,42,0.44260204081632654
1779,148,1051.6416666666667,42,0.44260204081632654
1780,148,1051.6416666666667,42,0.44260204081632654
1781,148,1051.6416666666667,42,0.44260204081632654
1782,148,1051.6416666666667,42,0.44260204081632654
1783,148,1051.6416666666667,42,0.44260204081632654
1784,148,1051.6416666666667,42,0.44260204081632654
1785,148,1051.6416666666667,42,0.44260204081632654
1786,148,1051.6416666666667,42,0.44260204081632654
1787,148,1051.6416666666667,42,0.44260204081632654
1788,149,1051.6416666666667,42,0.44260204081632654
1789,149,1051.6416666666667,42,0.44260204081632654
1790,149,1051.6416666666667,42,0.44260204081632654
1791,149,1051.6416666666667,42,0.44260204081632654
1792,149,1051.6416666666667,42,0.44260204081632654
1793,149,1051.6416666666667,42,0.44260204081632654
1794,149,1051.6416666666667,42,0.44260204081632654
1795,149,1051.6416666666667,42,0.44260204081632654
1796,149,1051.6416666666667,42,0.44260204081632654
1797,149,1051.6416666666667,42,0.44260204081632654
1798,149,1051.6416666666667,42,0.44260204081632654
1799,149,1051.6416666666667,42,0.44260204081632654
1800,150,1766.9745248147558,0,1.0
1801,150,1766.8182112363613,0,1.0
1802,150,1767.0665402025243,0,1.0
1803,150,1786.2547980954596,0,1.0
1804,150,1786.100659169606,0,1.0
1805,150,1786.2288034195412,0,1.0
1806,150,1786.8566397194602,0,1.0
1807,150,1787.0458272565913,0,1.0
1808,150,1786.2978562572555,0,1.0
1809,150,1786.4264236511165,0,1.0
1810,150,1786.2384355567094,0,1.0
1811,150,1786.7422969747176,0,1.0
1812,151,1786.9912982746023,0,1.0
1813,151,1786.7076880211825,0,1.0
1814,151,1787.6294166741127,0,1.0
1815,151,1786.211034810181,0,1.0
1816,151,1786.1096111023016,0,1.0
1817,151,1786.525429326185,0,1.0
1818,151,1786.6962814422209,0,1.0
1819,151,1787.1383140452956,0,1.0
1820,151,1786.81296398195,0,1.0
1821,151,1786.313307255353,0,1.0
1822,151,1787.8788416461423,0,1.0
1823,151,1786.8781635123291,0,1.0
1824,152,1786.3168085302727,0,1.0
1825,152,1786.6521272194661,0,1.0
1826,152,1786.141253211536,0,1.0
1827,152,1786.7232737461327,0,1.0
1828,152,1786.1445525980948,0,1.0
1829,152,1786.3115537954764,0,1.0
1830,152,1786.595880579333,0,1.0
1831,152,1786.2213238195282,0,1.0
1832,152,1786.109660562451,0,1.0
1833,152,1786.2731991958663,0,1.0
1834,152,1787.0542930737204,0,1.0
1835,152,1787.9203565103383,0,1.0
1836,153,1786.653727849403,0,1.0
1837,153,1786.6290973541056,0,1.0
1838,153,1787.0185291789078,0,1.0
1839,153,1786.5901520396437,0,1.0
1840,153,1786.8417476210307,0,1.0
1841,153,1786.3167130720553,0,1.0
1842,153,1786.269324811176,0,1.0
1843,153,1787.7821457150158,0,1.0
1844,153,1786.679646166701,0,1.0
1845,153,1786.6966582618018,0,1.0
1846,153,1786.760410929347,0,1.0
1847,153,1786.2657019539106,0,1.0
1848,154,1786.5075838798443,0,1.0
1849,154,1786.638459695639,0,1.0
1850,154,1786.501858365567,0,1.0
1851,154,1786.8841774924867,0,1.0
1852,154,1786.39686625997,0,1.0
1853,154,1786.8545452087649,0,1.0
1854,154,1787.1597536645454,0,1.0
1855,154,1786.8497644993124,0,1.0
1856,154,1786.9172753685557,0,1.0
1857,154,1786.6264884468246,0,1.0
1858,154,1786.5791527030601,0,1.0
1859,154,1786.510642162448,0,1.0
1860,155,1787.57271040136,0,1.0
1861,155,1788.219809479908,0,1.0
1862,155,1787.4237452378566,0,1.0
1863,155,1787.6235570879248,0,1.0
1864,155,1786.8378457255171,0,1.0
1865,155,1786.6687019784495,0,1.0
1866,155,1786.5797525339115,0,1.0
1867,155,1786.6315360091894,0,1.0
1868,155,1786.6246097585383,0,1.0
1869,155,1786.6190069346524,0,1.0
1870,155,1786.215903516728,0,1.0
1871,155,1786.7899114614777,0,1.0
1872,156,1786.7024527970625,0,1.0
1873,156,1787.43674226933,0,1.0
1874,156,1786.4790398317296,0,1.0
1875,156,1786.7196536529102,0,1.0
1876,156,1786.4577953958606,0,1.0
1877,156,1787.6444081919203,0,1.0
1878,156,1786.707375464744,0,1.0
1879,156,1787.3152157765783,0,1.0
1880,156,1787.314321605849,0,1.0
1881,156,1786.4528536522769,0,1.0
1882,156,1786.944734527522,0,1.0
1883,156,1786.8488774941166,0,1.0
1884,157,1786.8462336221903,0,1.0
1885,157,1786.7231899984904,0,1.0
1886,157,1787.1079231478911,0,1.0
1887,157,1786.5936156919274,0,1.0
1888,157,1786.4419402844937,0,1.0
1889,157,1786.7670602773928,0,1.0
1890,157,1786.862239847721,0,1.0
1891,157,1786.880789341638,0,1.0
1892,157,1787.0184802821161,0,1.0
1893,157,1786.588137875202,0,1.0
1894,157,1787.197065059724,0,1.0
1895,157,1786.5586424463509,0,1.0
1896,158,1786.5468047073202,0,1.0
1897,158,1786.6024390963496,0,1.0
1898,158,1787.4330749494734,0,1.0
1899,158,1786.5727845585973,0,1.0
1900,158,1786.5962686703215,0,1.0
1901,158,1787.1937181974592,0,1.0
1902,158,1786.2972835625033,0,1.0
1903,158,1787.052938923824,0,1.0
1904,158,1786.474491947408,0,1.0
1905,158,1786.8013790864625,0,1.0
1906,158,1787.2292118373045,0,1.0
1907,158,1787.309302121596,0,1.0
1908,159,1786.4667224190737,0,1.0
1909,159,1787.0237572796227,0,1.0
1910,159,1787.9035452019748,0,1.0
1911,159,1786.849036577068,0,1.0
1912,159,1786.833397735258,0,1.0
1913,159,1786.4999437784159,0,1.0
1914,159,1786.9829902069234,0,1.0
1915,159,1786.2855039200144,0,1.0
1916,159,1786.3030435383603,0,1.0
1917,159,1786.6355822777798,0,1.0
1918,159,1786.7665408599198,0,1.0
1919,159,1786.5939222941665,0,1.0
1920,160,1786.7542978538654,0,1.0
1921,160,1787.1904120372737,0,1.0
1922,160,1786.9577191384988,0,1.0
1923,160,1786.9274607741163,0,1.0
1924,160,1786.6903156764356,0,1.0
1925,160,1787.2245329591608,0,1.0
1926,160,1786.737588133185,0,1.0
1927,160,1786.5333982287834,0,1.0
1928,160,1786.5929629865973,0,1.0
1929,160,1787.1613702567133,0,1.0
1930,160,1787.1525054988315,0,1.0
1931,160,1787.2590733319962,0,1.0
1932,161,1787.358885823008,0,1.0
1933,161,1787.2849810133307,0,1.0
1934,161,1786.8968447721836,0,1.0
1935,161,1788.0835964472449,0,1.0
1936,161,1787.4786757739414,0,1.0
1937,161,1786.8595906511896,0,1.0
1938,161,1787.3667548159685,0,1.0
1939,161,1787.1927275944856,0,1.0
1940,161,1787.3091024385778,0,1.0
1941,161,1787.1468772060075,0,1.0
1942,161,1786.9054784828224,0,1.0
1943,161,1787.4271858935147,0,1.0
1944,162,1788.7137393854257,0,1.0
1945,162,1787.7161060266453,0,1.0
1946,162,1787.4672335766727,0,1.0
1947,162,1787.3126982040535,0,1.0
1948,162,1787.771326794722,0,1.0
1949,162,1790.0016306314756,0,1.0
1950,162,1787.3429452121927,0,1.0
1951,162,1787.7640678434911,0,1.0
1952,162,1788.5359281070946,0,1.0
1953,162,1787.8458693643129,0,1.0
1954,162,1787.5548451255584,0,1.0
1955,162,1791.0939851895193,0,1.0
1956,163,1789.6193296367492,0,1.0
1957,163,1788.7027265588154,0,1.0
1958,163,1791.193222062277,0,1.0
1959,163,1789.4384270308565,0,1.0
1960,163,1788.6230536077355,0,1.0
1961,163,1790.4402520117458,0,1.0
1962,163,1788.4411617174228,0,1.0
1963,163,1789.2820752131288,0,1.0
1964,163,1788.2564405037076,0,1.0
1965,163,1788.758219081908,0,1.0
1966,163,1788.741408820681,0,1.0
1967,163,1788.526165443372,0,1.0
1968,164,1788.8832347465107,0,1.0
1969,164,1789.2208658268219,0,1.0
1970,164,1790.8805714625505,0,1.0
1971,164,1789.3784837030444,0,1.0
1972,164,1789.4552978238937,0,1.0
1973,164,1789.296255230748,0,1.0
1974,164,1788.2629254156936,0,1.0
1975,164,1788.9516344132758,0,1.0
1976,164,1788.8311863693339,0,1.0
1977,164,1788.6971609073744,0,1.0
1978,164,1789.4672538876898,0,1.0
1979,164,1788.6479180495385,0,1.0
1980,165,1790.157425104565,0,1.0
1981,165,1788.5758170500462,0,1.0
1982,165,1789.1738383000288,0,1.0
1983,165,1789.5270759077716,0,1.0
1984,165,1789.9061458675008,0,1.0
1985,165,1789.8063615701167,0,1.0
1986,165,1790.219985463617,0,1.0
1987,165,1789.0652473036073,0,1.0
1988,165,1789.2052497450259,0,1.0
1989,165,1789.5206453818785,0,1.0
1990,165,1789.5599241499435,0,1.0
1991,165,1789.4235736319508,0,1.0
1992,166,1788.6757531755823,0,1.0
1993,166,1790.3315213657127,0,1.0
1994,166,1789.1221960543073,0,1.0
1995,166,1789.0985471992644,0,1.0
1996,166,1790.0948454926543,0,1.0
1997,166,1789.4106678201715,0,1.0
1998,166,1789.348628847144,0,1.0
1999,166,1789.5746973293049,0,1.0
2000,166,1791.3930074311274,0,1.0
2001,166,1789.837051818899,0,1.0
2002,166,1788.9982851873533,0,1.0
2003,166,1789.4463454405122,0,1.0
2004,167,1788.5921118115189,0,1.0
2005,167,1795.7956379331793,0,1.0
2006,167,1789.5518038391576,0,1.0
2007,167,1788.8047446791857,0,1.0
2008,167,1789.8824373277869,0,1.0
2009,167,1788.7493143433621,0,1.0
2010,167,1788.9856830894064,0,1.0
2011,167,1790.080494065157,0,1.0
2012,167,1789.1151852001567,0,1.0
2013,167,1789.1527535331927,0,1.0
2014,167,1788.5424484648497,0,1.0
2015,167,1789.273067155964,0,1.0
